"","trend","dpopdt","pop","seas_1","seas_2","seas_3","seas_4","seas_5","seas_6"
"V4064",15.55,59996.8931892224,3469050.09372654,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V4065",15.5599999999999,60062.1569344646,3469650.38903534,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V4066",15.5699999999999,60127.3508596261,3470251.3366325,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V4067",15.5799999999999,60192.4749647066,3470852.9358198,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V4068",15.5899999999999,60257.5292497063,3471455.18589905,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V4069",15.5999999999999,60322.5137146252,3472058.08617206,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V4070",15.6099999999999,60387.4283594631,3472661.63594061,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V4071",15.6199999999999,60452.2731842202,3473265.83450651,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V4072",15.6299999999999,60517.0481888964,3473870.68117156,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V4073",15.6399999999999,60581.7533734918,3474476.17523756,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V4074",15.6499999999999,60646.3887380062,3475082.3160063,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V4075",15.6599999999999,60710.9542824398,3475689.10277958,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V4076",15.6699999999998,60775.4500067926,3476296.53485921,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V4077",15.6799999999998,60839.8759110644,3476904.61154698,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V4078",15.6899999999998,60904.2319952555,3477513.3321447,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V4079",15.6999999999998,60968.5182593656,3478122.69595415,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V4080",15.7099999999998,61032.7347033949,3478732.70227715,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V4081",15.7199999999998,61096.8813273432,3479343.35041549,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V4082",15.7299999999998,61160.9581312108,3479954.63967096,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V4083",15.7399999999998,61224.9651149974,3480566.56934538,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V4084",15.7499999999998,61288.9022787032,3481179.13874053,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
"V4085",15.7599999999998,61352.7696223281,3481792.34715822,0.0262439999999947,0,0,0.0162226666666705,0.45379866666669,0.503734666666645
"V4086",15.7699999999998,61416.5671458722,3482406.19390024,0.0359999999999837,0,0,0.0106666666666739,0.414666666666727,0.538666666666616
"V4087",15.7799999999997,61480.2948493354,3483020.6782684,0.0479159999999684,0,0,0.00655066666667506,0.374814666666764,0.570718666666593
"V4088",15.7899999999997,61543.9527327177,3483635.79956449,0.0622079999999482,0,0,0.0036586666666745,0.334890666666799,0.599242666666578
"V4089",15.8,61607.5407960206,3484251.55709033,0.0790920000003376,0,0,0.00177466666663981,0.295542666665948,0.623590666667074
"V4090",15.8099999999999,61671.0590392411,3484867.95014769,0.0987840000003723,0,0,0.000682666666653157,0.257418666666011,0.643114666666964
"V4091",15.8199999999999,61734.5074623808,3485484.97803838,0.121500000000405,0,0,0.000166666666661662,0.221166666666081,0.657166666666852
"V4092",15.8299999999999,61797.8860654397,3486102.6400642,0.147456000000436,0,0,1.06666666659096e-05,0.187434666666158,0.66509866666674
"V4093",15.8399999999999,61861.1948484176,3486720.93552696,0.17686266666713,1.33333333351168e-06,0,0,0.156865333332905,0.666270666666631
"V4094",15.8499999999999,61924.4338113148,3487339.86372844,0.209610666667144,8.53333333360123e-05,0,0,0.129781333332979,0.660522666666541
"V4095",15.8599999999999,61987.602954131,3487959.42397045,0.245094666667145,0.000457333333341003,0,0,0.106009333333044,0.64843866666647
"V4096",15.8699999999999,62050.7022768663,3488579.61555479,0.282666666667133,0.00133333333334789,0,0,0.0853333333331005,0.630666666666419
"V4097",15.8799999999999,62113.7317795208,3489200.43778325,0.32167866666711,0.0029293333333561,0,0,0.067537333333149,0.607854666666385
"V4098",15.8899999999999,62176.6914620944,3489821.88995764,0.361482666667079,0.00546133333336502,0,0,0.0524053333331903,0.580650666666366
"V4099",15.8999999999999,62239.5813245872,3490443.97137976,0.401430666667041,0.00914533333337408,0,0,0.0397213333332249,0.54970266666636
"V4100",15.9099999999999,62302.4013669991,3491066.6813514,0.440874666666998,0.0141973333333827,0,0,0.0292693333332535,0.515658666666366
"V4101",15.9199999999998,62365.1515893301,3491690.01917436,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382
"V4102",15.9299999999998,62427.8319915802,3492313.98415045,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V4103",15.9399999999998,62490.4425737495,3492938.57558146,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V4104",15.9499999999998,62552.9833358379,3493563.79276919,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V4105",15.9599999999998,62615.4542778455,3494189.63501544,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V4106",15.9699999999998,62677.8553997721,3494816.10162201,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V4107",15.9799999999998,62740.1867016179,3495443.1918907,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V4108",15.9899999999998,62802.4481833828,3496070.90512331,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V4109",15.9999999999998,62864.6398450669,3496699.24062164,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V4110",16.0099999999998,62926.7616866701,3497328.19768748,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V4111",16.0199999999998,62988.8137081924,3497957.77562263,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V4112",16.0299999999997,63050.7959096339,3498587.97372891,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V4113",16.0399999999997,63112.7082909945,3499218.79130809,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V4114",16.05,63174.5508522756,3499850.22766201,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V4115",16.0599999999999,63236.3235934744,3500482.28209242,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V4116",16.0699999999999,63298.0265145924,3501114.95390114,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V4117",16.0799999999999,63359.6596156295,3501748.24238997,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V4118",16.0899999999999,63421.2228965858,3502382.14686072,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V4119",16.0999999999999,63482.7163574611,3503016.66661517,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V4120",16.1099999999999,63544.1399982556,3503651.80095513,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V4121",16.1199999999999,63605.4938189693,3504287.5491824,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V4122",16.1299999999999,63666.777819602,3504923.91059878,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V4123",16.1399999999999,63727.9920001539,3505560.88450606,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V4124",16.1499999999999,63789.1363606249,3506198.47020605,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V4125",16.1599999999999,63850.2109010151,3506836.66700054,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V4126",16.1699999999998,63911.2156213244,3507475.47419133,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V4127",16.1799999999998,63972.1505215528,3508114.89108023,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V4128",16.1899999999998,64033.0156017004,3508754.91696903,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V4129",16.1999999999998,64093.8108617671,3509395.55115953,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V4130",16.2099999999998,64154.5363017529,3510036.79295353,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
"V4131",16.2199999999998,64215.1919216578,3510678.64165283,0.0571666666666221,0.590166666666582,0.348166666666788,0.00450000000000819,0,0
"V4132",16.2299999999998,64275.7777214819,3511321.09655923,0.0436906666666406,0.5603946666666,0.388138666666751,0.00777600000000825,0,0
"V4133",16.2399999999998,64336.2937012251,3511964.15697452,0.0325186666666544,0.527310666666625,0.427822666666714,0.0123480000000064,0,0
"V4134",16.2499999999998,64396.7398608874,3512607.82220052,0.0234346666666642,0.491562666666655,0.466570666666678,0.0184320000000021,0,0
"V4135",16.2599999999998,64457.1162004689,3513252.09153901,0.0162226666666705,0.45379866666669,0.503734666666645,0.0262439999999947,0,0
"V4136",16.2699999999998,64517.4227199695,3513896.96429179,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V4137",16.2799999999997,64577.6594193892,3514542.43976067,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V4138",16.2899999999997,64637.8262987281,3515188.51724744,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V4139",16.3,64697.9233579874,3515835.19605392,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V4140",16.3099999999999,64757.9505971645,3516482.47548188,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V4141",16.3199999999999,64817.9080162608,3517130.35483313,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V4142",16.3299999999999,64877.7956152762,3517778.83340947,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V4143",16.3399999999999,64937.6133942107,3518427.9105127,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V4144",16.3499999999999,64997.3613530643,3519077.58544462,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V4145",16.3599999999999,65057.0394918371,3519727.85750703,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V4146",16.3699999999999,65116.647810529,3520378.72600173,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V4147",16.3799999999999,65176.18630914,3521030.19023051,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V4148",16.3899999999999,65235.6549876702,3521682.24949517,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V4149",16.3999999999999,65295.0538461195,3522334.90309752,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V4150",16.4099999999999,65354.382884488,3522988.15033936,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V4151",16.4199999999998,65413.6421027755,3523641.99052248,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V4152",16.4299999999998,65472.8315009822,3524296.42294868,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V4153",16.4399999999998,65531.951079108,3524951.44691976,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V4154",16.4499999999998,65591.000837153,3525607.06173753,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V4155",16.4599999999998,65649.9807751171,3526263.26670377,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V4156",16.4699999999998,65708.8908930003,3526920.0611203,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V4157",16.4799999999998,65767.7311908027,3527577.4442889,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V4158",16.4899999999998,65826.5016685241,3528235.41551138,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V4159",16.4999999999998,65885.2023261647,3528893.97408953,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V4160",16.5099999999998,65943.8331637245,3529553.11932517,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V4161",16.5199999999998,66002.3941812034,3530212.85052007,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V4162",16.5299999999997,66060.8853786013,3530873.16697606,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V4163",16.5399999999997,66119.3067559185,3531534.06799491,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
"V4164",16.55,66177.6583131561,3532195.55287845,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V4165",16.5599999999999,66235.9400503115,3532857.62092845,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V4166",16.5699999999999,66294.151967386,3533520.27144673,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V4167",16.5799999999999,66352.2940643796,3534183.50373507,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V4168",16.5899999999999,66410.3663412924,3534847.31709528,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V4169",16.5999999999999,66468.3687981243,3535511.71082916,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V4170",16.6099999999999,66526.3014348754,3536176.68423851,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V4171",16.6199999999999,66584.1642515456,3536842.23662512,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V4172",16.6299999999999,66641.9572481349,3537508.3672908,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V4173",16.6399999999999,66699.6804246434,3538175.07553735,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V4174",16.6499999999999,66757.3337810709,3538842.36066656,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V4175",16.6599999999999,66814.9173174176,3539510.22198024,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V4176",16.6699999999998,66872.4310336834,3540178.65878017,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V4177",16.6799999999998,66929.8749298684,3540847.67036817,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V4178",16.6899999999998,66987.2490059725,3541517.25604604,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V4179",16.6999999999998,67044.5532619957,3542187.41511556,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V4180",16.7099999999998,67101.7876979381,3542858.14687854,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V4181",16.7199999999998,67158.9523137996,3543529.45063678,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V4182",16.7299999999998,67216.0471095802,3544201.32569208,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V4183",16.7399999999998,67273.07208528,3544873.77134624,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V4184",16.7499999999998,67330.0272408989,3545546.78690105,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
